RID;PLZ;City;Material ID
43548;8048;Zürich;5,20
43785;8048;Zürich;5,20
43902;8048;Zürich;5,20
43903;8048;Zürich;5,20
44108;8048;Zürich;5,20
45226;8048;Zürich;20
45239;8048;Zürich;20
45269;8048;Zürich;20
45294;8048;Zürich;20
47784;8048;Zürich;5,34,28,19,37,17,30,20,29
47798;8048;Zürich;5,34,19,37,17,30,20,29
4259;8049;Zürich;4,9,18,24
4260;8049;Zürich;4,9,18,24
4261;8049;Zürich;2,4,9,18,24,25
4262;8049;Zürich;4,9,18,24,25
4263;8049;Zürich;2,4,9,18,24
4264;8049;Zürich;4,9,18,24
16960;8049;Zürich;20
24803;8049;Zürich;25
24852;8049;Zürich;25
24867;8049;Zürich;25
24882;8049;Zürich;25
28755;8049;Zürich;5,20
29794;8049;Zürich;5,28,37,17,30,20,29
29812;8049;Zürich;5,28,37,17,30,20,29
30679;8049;Zürich;4,5,20
36265;8049;Zürich;4,9,18,24
39391;8049;Zürich;5,37,20
43413;8049;Zürich;5,20
44107;8049;Zürich;5,20
45237;8049;Zürich;20
45249;8049;Zürich;20
45326;8049;Zürich;20
45354;8049;Zürich;4,9,18,24
47737;8049;Zürich;5,34,19,37,17,30,20,29
4265;8050;Zürich;4,9,18,24,25
4267;8050;Zürich;4,9,18,24
4268;8050;Zürich;4,9,18,24
4269;8050;Zürich;4,9,18,24
4270;8050;Zürich;2,4,9,18,24
4271;8050;Zürich;4,9,18,24,25
4272;8050;Zürich;4,9,18,24
4273;8050;Zürich;4,9,18,24,25
4274;8050;Zürich;2,4,9,18,24
4275;8050;Zürich;4,9,18,24
4276;8050;Zürich;4,9,18,24
6044;8050;Zürich;5,34,6,28,17,39,21,22,23,27,26
19139;8050;Zürich;20
19367;8050;Zürich;20
19624;8050;Zürich;20
22380;8050;Zürich;5,20
23092;8050;Zürich;20
24807;8050;Zürich;25
24841;8050;Zürich;25
24845;8050;Zürich;25
24863;8050;Zürich;25
24878;8050;Zürich;25
24879;8050;Zürich;25
25093;8050;Zürich;25
25095;8050;Zürich;25
25112;8050;Zürich;25
28743;8050;Zürich;5,20
29838;8050;Zürich;5,28,37,17,30,20,29
29840;8050;Zürich;5,28,19,37,17,30,20,29
29845;8050;Zürich;5,28,37,17,30,20,29
31141;8050;Zürich;5,20
33088;8050;Zürich;35,5,17,20,22
36183;8050;Zürich;4,5,20
39394;8050;Zürich;5,37,20
39448;8050;Zürich;5,28,37,17,30,20,29
39817;8050;Zürich;20
41531;8050;Zürich;5,6,28,37,17,30,20
41559;8050;Zürich;5,6,28,37,17,30,20
45250;8050;Zürich;20
47713;8050;Zürich;5,34,28,19,37,17,30,20,29
4277;8051;Zürich;2,4,9,18,24
4278;8051;Zürich;4,9,18,24
4279;8051;Zürich;4,9,18,24
4280;8051;Zürich;4,9,18,24
4281;8051;Zürich;4,9,18,24
4282;8051;Zürich;4,9,18,24
4283;8051;Zürich;2,4,9,18,24,25
4284;8051;Zürich;2,4,9,18,24
4285;8051;Zürich;4,9,18,24
4286;8051;Zürich;4,9,18,24
18502;8051;Zürich;20
20426;8051;Zürich;20
22658;8051;Zürich;5,20
24840;8051;Zürich;25
24853;8051;Zürich;25
24874;8051;Zürich;25
24875;8051;Zürich;25
28750;8051;Zürich;5,20
28751;8051;Zürich;5,20
28752;8051;Zürich;5,20
29835;8051;Zürich;5,28,37,17,30,20,29
29836;8051;Zürich;5,28,37,17,30,20,29
30708;8051;Zürich;4,5,20
31140;8051;Zürich;5,20
41573;8051;Zürich;5,6,28,37,17,30,20
43978;8051;Zürich;5,20
45358;8051;Zürich;25
45359;8051;Zürich;25
47710;8051;Zürich;5,34,19,37,17,30,20,29
4287;8052;Zürich;2,4,9,18,24,25
4288;8052;Zürich;4,9,18,24
4289;8052;Zürich;4,9,18,24
4291;8052;Zürich;4,9,18,24
18500;8052;Zürich;20
18886;8052;Zürich;20
24825;8052;Zürich;25
25094;8052;Zürich;25
28744;8052;Zürich;5,20
29048;8052;Zürich;5,20
29848;8052;Zürich;5,28,37,17,30,20,29
30686;8052;Zürich;4,5,20
39071;8052;Zürich;4,18,24
41555;8052;Zürich;5,6,28,37,17,30,20
43414;8052;Zürich;5,20
43555;8052;Zürich;5,20
45356;8052;Zürich;2,4,9,18,24
45690;8052;Zürich;20
47716;8052;Zürich;5,37,17,30,20,29
4293;8053;Zürich;2,4,9,18,24
4294;8053;Zürich;4,9,18,24
4295;8053;Zürich;2,4,9,18,24
4296;8053;Zürich;2,4,9,18,24
4297;8053;Zürich;4,9,18,24
28753;8053;Zürich;5,20
28757;8053;Zürich;5,19,20
29758;8053;Zürich;5,28,37,17,30,20,29
43412;8053;Zürich;5,20
47708;8053;Zürich;5,34,28,19,37,17,30,20,29
4298;8055;Zürich;4,9,18,24
4299;8055;Zürich;4,9,18,24
4300;8055;Zürich;4,9,18,24
4301;8055;Zürich;2,4,9,18,24
4302;8055;Zürich;2,4,9,18,24
4303;8055;Zürich;4,9,18,24
4304;8055;Zürich;2,4,9,18,24,25
4305;8055;Zürich;2,4,9,18,24
21749;8055;Zürich;20
24800;8055;Zürich;25
24833;8055;Zürich;25
24870;8055;Zürich;25
28729;8055;Zürich;5,20
28730;8055;Zürich;5,20
29815;8055;Zürich;5,28,37,17,30,20,29
43544;8055;Zürich;5,20
43549;8055;Zürich;5,20
45257;8055;Zürich;20
45275;8055;Zürich;20
47712;8055;Zürich;5,34,28,19,37,17,30,20,29
4306;8057;Zürich;4,9,18,24
4307;8057;Zürich;4,9,18,24
4309;8057;Zürich;2,4,9,18,24
4310;8057;Zürich;4,9,18,24
4311;8057;Zürich;4,9,18,24
4312;8057;Zürich;4,9,18,24
4313;8057;Zürich;4,9,18,24
4314;8057;Zürich;4,9,18,24
20235;8057;Zürich;4,5,20
24815;8057;Zürich;25
24816;8057;Zürich;25
24818;8057;Zürich;25
24827;8057;Zürich;25
24858;8057;Zürich;25
24885;8057;Zürich;25
28731;8057;Zürich;5,20
28756;8057;Zürich;5,20
29827;8057;Zürich;5,28,37,17,30,20,29
29841;8057;Zürich;5,28,37,17,30,20,29
36266;8057;Zürich;2,4,9,18,24,25
36286;8057;Zürich;5,20
43807;8057;Zürich;5,20
44110;8057;Zürich;5,20
45278;8057;Zürich;20
45357;8057;Zürich;25
47792;8057;Zürich;5,34,19,37,17,30,20,29
44089;8058;Zürich;5,20
47780;8058;Zürich;5,34,28,19,37,17,30,20,29
30689;8060;Zürich;4,5,20
39388;8060;Zürich;5,37,20
44017;8060;Zürich - Flughafen;5,20
44018;8060;Zürich - Flughafen;5,20
4315;8064;Zürich;4,9,18,24
4316;8064;Zürich;4,9,18,24
4317;8064;Zürich;2,4,9,18,24,25
24865;8064;Zürich;25
25342;8064;Zürich;25
26345;8064;Zürich;34,6,28,17,18,39,23,27,26
26721;8064;Zürich;5,19,20
43652;8064;Zürich;5,20
43436;8065;Zürich Glattbrugg;5,20
28732;8066;Zürich;5,20
43551;8066;Zürich;5,20
35334;8093;Zürich ETH-Hönggerberg;5,28,37,17,30,20,29
5127;8102;Oberengstringen;4,9,24
6330;8102;Oberengstringen;4,9,24,25
6331;8102;Oberengstringen;2,4,9,18,24,25
18483;8102;Oberengstringen;20
28593;8102;Oberengstringen;5,20
29793;8102;Oberengstringen;5,28,37,17,30,20,29
43556;8102;Oberengstringen;5,20
47760;8102;Oberengstringen;5,34,19,37,17,30,20,29
5192;8103;Unterengstringen;2,4,8,9,10,18,24,25
6351;8103;Unterengstringen;4,9,24
6352;8103;Unterengstringen;4,9,24
6353;8103;Unterengstringen;4,9,24
17085;8103;Unterengstringen;20
5201;8104;Weiningen ZH;10,18
6356;8104;Weiningen ZH;2,4,5,9,19,24,25
16644;8104;Weiningen ZH;5,20
1147;8105;Regensdorf;1,2,4,5,34,6,28,7,8,9,10,11,12,13,19,14,16,17,18,3,30,20,39,21,22,23,24,25,27,26,29
5147;8105;Regensdorf;4,5,9,24,25
6047;8105;Regensdorf;1,2,4,35,5,34,6,28,7,8,38,9,10,13,19,14,15,37,16,17,18,3,30,20,39,21,22,23,24,25,27,26
6048;8105;Watt;4,5,9,24,25
9176;8105;Regensdorf;4,35,5,34,6,28,7,19,14,16,17,18,3,39,22,23,27,26
17341;8105;Watt;5,20
18486;8105;Regensdorf;20
19060;8105;Regensdorf;20
20405;8105;Regensdorf;20
20410;8105;Regensdorf;20
26793;8105;Regensdorf;4,9,24,25
28615;8105;Regensdorf;5,20
28616;8105;Regensdorf;5,20
29799;8105;Regensdorf;5,28,37,17,30,20,29
29800;8105;Regensdorf;5,28,37,17,30,20,25,29
30617;8105;Regensdorf;4,5,20
33082;8105;Regensdorf;35,5,17,20,22
36293;8105;Regensdorf;5,20
39062;8105;Regensdorf;5,20
41586;8105;Regensdorf;5,6,28,37,17,30,20
43398;8105;Regensdorf;5,20
44111;8105;Regensdorf;5,20
45287;8105;Regensdorf;20
47722;8105;Regensdorf;5,34,28,19,37,17,30,20,29
6046;8106;Adlikon b. Regensdorf;4,5,9,24,25
17340;8106;Adlikon b. Regensdorf;5,20
23356;8106;Adlikon b. Regensdorf;25
5034;8107;Buchs ZH;4,9,24,25
6022;8107;Buchs ZH;9,25
6023;8107;Buchs ZH;4,9,24,25
6024;8107;Buchs ZH;2
26788;8107;Buchs ZH;9,25
28794;8107;Buchs ZH;5,20
29803;8107;Buchs ZH;5,28,37,17,30,20,29
45241;8107;Buchs;5,19,20
5042;8108;Dällikon;2,4,9,19,18,24,25
18908;8108;Dällikon;20
19858;8108;Dällikon;5,20
23607;8108;Dällikon;25
5139;8112;Otelfingen;4,5,9,19,24,25
19433;8112;Otelfingen;20
32199;8112;Otelfingen;2
35249;8112;Otelfingen;25
35250;8112;Otelfingen;25
36296;8112;Otelfingen;5,20
41431;8112;Otelfingen;5,6,28,37,17,30,20
48242;8112;Otelfingen;1,2,4,35,5,34,6,28,8,9,13,19,14,15,17,18,3,30,20,21,22,23,24,25,27,40
48243;8112;Otelfingen;1,2,13,16,21,22,23
5027;8113;Boppelsen;4,9,24,25
16435;8113;Boppelsen;5,20
5043;8114;Dänikon ZH;4,9,24,25
16436;8114;Dänikon ZH;5,20
26789;8114;Dänikon ZH;1,2,5,6,10,19,14,17,18,3,20
45598;8114;DÄNIKON;25
45599;8114;Dänikon;25
46071;8114;DÄNIKON;25
46072;8114;Dänikon;25
5088;8115;Hüttikon;4,9,19,20,24
6029;8115;Hüttikon;2
4482;8117;Fällanden;2,4,9,24,25
4483;8117;Fällanden;2,4,9,18,24,25
20181;8117;Fällanden;5,20
28839;8117;Fällanden;5,20
45637;8117;Fällanden;20
47754;8117;Fällanden;5,34,19,37,17,30,20,29
4484;8118;Pfaffhausen;2,4,9,24,25
1981;8121;Benglen;2,4,9,18,24,25
39628;8121;Benglen;5,20
4475;8122;Binz;4,9,24,25
2665;8123;Ebmatingen;2,34,6,28,8,10,19,14,15,17,18,3,39,27,26
4476;8123;Ebmatingen;4,9,24
29971;8123;Ebmatingen;5,28,37,17,30,20,29
47765;8123;Ebmatingen;5,34,19,37,17,30,20,29
4477;8124;Maur;4,9,24,25
17470;8124;Maur;5,20
20207;8124;Maur;5,20
21765;8124;Maur;20
18620;8125;Zollikerberg;20
24791;8125;Zollikerberg;2,4,9,24,25
29754;8125;Zollikerberg;5,28,37,17,30,20,25,29
35313;8125;Zollikerberg;5,28,37,17,30,20,29
39847;8125;Zollikerberg;20
4436;8126;Zumikon;4,9,24
17007;8126;Zumikon;5,20
24795;8126;Zumikon;25
29751;8126;Zumikon;5,28,37,17,30,20,29
33290;8126;Zumikon;2,4,28,7,38,9,10,12,19,14,15,17,18,3,20,21,23,24,25
39171;8126;Zumikon;5,20
47779;8126;Zumikon;5,34,19,37,17,30,20,29
4478;8127;Forch;4,9,24,25
18867;8127;Forch;20
20236;8127;Forch;5,20
1898;8132;Egg b. Zürich;2,4,5,7,9,10,19,14,37,16,18,3,24,25
4474;8132;Hinteregg;4,9,24,25
18471;8132;Egg b. Zürich;20
22102;8132;Hinteregg;5,20
28449;8132;Egg b. Zürich;5,20
35315;8132;Egg b. Zürich;5,28,37,17,30,20,29
43457;8132;Egg;5,20
47735;8132;Egg b. Zürich;5,34,28,19,37,17,30,20,29
4473;8133;Esslingen;4,9,24,25
23671;8133;Esslingen;25
36246;8133;Esslingen;5,20
4108;8134;Adliswil;2,4,5,34,6,28,9,10,19,14,17,18,3,20,23,24,25,40
4109;8134;Adliswil;4,9,24,25
4110;8134;Adliswil;4,9,18,24,25
4111;8134;Adliswil;4,9,24,25
4112;8134;Adliswil;4,9,24,25
4113;8134;Adliswil;4,9,24,25
4114;8134;Adliswil;4,9,24,25
9360;8134;Adliswil;5,20
18197;8134;Adliswil;20
19370;8134;Adliswil;20
28337;8134;Adliswil;5,20
29746;8134;Adliswil;5,28,37,17,30,20,25,29
35463;8134;Adliswil;4,9,24,25
35732;8134;Adliswil;4,5,20
43410;8134;Adliswil;5,20
43854;8134;Adliswil;5,20
46236;8134;Adliswil;5,20
46237;8134;Adliswil;25
47724;8134;Adliswil;5,34,28,19,37,17,30,20,29
3934;8135;Langnau am Albis;2,4,8,9,24,25
4087;8135;Sihlwald;4,9,24
4106;8135;Langnau am Albis;4,9,24,25
4107;8135;Langnau am Albis;9,25
18906;8135;Langnau am Albis;20
26823;8135;Langnau am Albis;7,10,19,14,18
29743;8135;Langnau am Albis;5,28,37,17,30,20,25,29
42895;8135;Langnau am Albis;5,20
43943;8135;Langnau am Albis;5,20
47802;8135;Langnau am Albis;5,34,19,37,17,30,20,29
5215;8136;Gattikon;4,9,24
5216;8136;Gattikon;2,4,9,24,25
31139;8136;Gattikon;5,20,25
45613;8136;Gattikon;20
5191;8142;Uitikon Waldegg;4,8,9,12,24,25
6354;8142;Uitikon Waldegg;4,9,12,24,25
20300;8142;Uitikon Waldegg;5,20
22373;8142;Uitikon Waldegg;5,20
47766;8142;Uitikon Waldegg;5,34,19,37,17,30,20,29
48281;8142;Uitikon Waldegg;4,8,9,12,24,25
48282;8142;Uitikon Waldegg;2,10
5181;8143;Stallikon;1,2,4,5,7,9,10,19,14,18,3,20,23,24,25
6020;8143;Stallikon;9
19153;8143;Stallikon;20
31881;8143;Stallikon;9
39383;8143;Stallikon;5,37,20
5137;8152;Opfikon;2,4,32,34,6,28,7,9,10,19,14,15,17,18,3,39,21,23,24,25,27,26
5990;8152;Opfikon;4,9,24
5991;8152;Glattbrugg;4,9,24,25
5992;8152;Opfikon;4,9,24
5994;8152;Glattbrugg;4,9,24,25
17198;8152;Glattbrugg;20
18823;8152;Glattbrugg;20
18949;8152;Glattbrugg;20
21866;8152;Glattbrugg;20
26783;8152;Glattbrugg;4,9,24
26784;8152;Glattbrugg;4,9,24
28486;8152;Glattbrugg;5,20
29849;8152;Glattbrugg;5,28,37,17,30,20,29
29850;8152;Glattbrugg;5,28,37,17,30,20,25,29
35336;8152;Glattbrugg;5,28,37,17,30,20,29
36292;8152;Opfikon;20
39167;8152;Glattbrugg;5,20
39275;8152;Opfikon;5,20
39434;8152;Glattpark (Opfikon);5,28,37,17,30,20,29
41591;8152;Glattbrugg;5,6,28,37,17,30,20
43557;8152;Glattbrugg;5,20
43809;8152;Glattbrugg;5,20
43952;8152;Glattbrugg;5,20
47720;8152;Glattbrugg;5,34,19,37,17,30,20,29
47755;8152;Opfikon;5,34,19,37,17,30,20,29
5157;8153;Rümlang;2,4,5,34,6,28,7,9,10,19,14,17,18,3,39,24,25,27,26
6051;8153;Rümlang;4,5,9,25
6052;8153;Rümlang;4,5,9,24
9211;8153;Rümlang;1,4,35,5,34,6,28,13,19,14,17,18,3,21,23,24,27,26
18822;8153;Rümlang;20,25
24407;8153;Rümlang;25
24409;8153;Rümlang;25
28635;8153;Rümlang;5,20
29852;8153;Rümlang;5,20
29854;8153;Rümlang;5,28,37,17,30,20,25,29
36298;8153;Rümlang;20
41552;8153;Rümlang;5,6,28,37,17,30,20
43949;8153;Rümlang;5,20
43950;8153;Rümlang;5,20
45224;8153;Rümlang;20
45623;8153;Rümlang;20
46225;8153;Rümlang;4,9,24,25
46361;8153;Rümlang;5,19,20
47750;8153;Rümlang;5,34,19,37,17,30,20,29
5128;8154;Oberglatt ZH;2,6,28,10,14,17,18,39,23,27,26
6034;8154;Oberglatt ZH;4,9,24
6035;8154;Oberglatt ZH;4,9,24
6036;8154;Oberglatt ZH;4,9,24
6037;8154;Oberglatt ZH;4,9,24
6038;8154;Oberglatt ZH;4,9,24
18704;8154;Oberglatt ZH;20
19687;8154;Oberglatt ZH;20
19842;8154;Oberglatt ZH;5,20
31138;8154;Oberglatt ZH;5,20
43951;8154;Oberglatt ZH;5,20
5122;8155;Niederhasli;1,2,4,35,5,6,28,9,10,14,17,18,3,20,39,23,24,25
6031;8155;Niederhasli;4,9,24
17014;8155;Niederhasli;5,38,20
26792;8155;Niederhasli;4,9,24
43802;8155;Niederhasli;5,20
47770;8155;Niederhasli;5,34,19,37,17,30,20,29
6032;8156;Oberhasli;4,9,24
16792;8156;Oberhasli;5,20
6026;8157;Dielsdorf;1,2,4,35,5,6,28,9,12,19,14,16,17,18,3,20,21,23,24,25
6027;8157;Dielsdorf;4,9,24
6028;8157;Dielsdorf;4,9,24
18470;8157;Dielsdorf;20
19398;8157;Dielsdorf;5,20
26790;8157;Dielsdorf;25
28437;8157;Dielsdorf;5,20
29807;8157;Dielsdorf;5,28,37,17,30,20,29
30517;8157;Dielsdorf;4,5,20
35415;8157;Dielsdorf;20
41545;8157;Dielsdorf;5,6,28,37,17,30,20
43909;8157;Dielsdorf;5,20
47752;8157;Dielsdorf;5,34,37,17,30,20,29
36340;8158;Regensberg;2,4,9,10,20,24
5183;8162;Steinmaur;2,4,9,14,18,3,20,23,24,25
16618;8162;Steinmaur;20
22359;8162;Steinmaur;5,20
35248;8162;Steinmaur;5,6,28,10,17,18,39,23
17254;8164;Bachs;20
23408;8164;Bachs;25
35255;8164;Bachs;2,4,5,9,19,18,20,24,25
5134;8165;Schöfflisdorf;1,4,35,5,31,34,6,28,7,8,38,9,10,11,12,13,19,14,37,16,17,18,3,30,20,39,21,23,24,25,27,26
6041;8165;Schöfflisdorf;5,20
6042;8165;Oberweningen;5,20
6043;8165;Schöfflisdorf;2,4,5,9,19,18,24,25
19846;8165;Schöfflisdorf;5,20
22360;8165;Schleinikon;5,20
24245;8165;Oberweningen;25
24469;8165;Schöfflisdorf;25
26794;8165;Schleinikon;2,4,9,24
26795;8165;Schleinikon;14,3
26796;8165;Schleinikon;4,9,24,25
35252;8165;Oberweningen;4,5,9,19,24,25
5124;8166;Niederweningen;2,4,9,19,24
19771;8166;Niederweningen;20
22361;8166;Niederweningen;5,20
24196;8166;Niederweningen;25
43906;8166;Niederweningen;5,20
5121;8172;Niederglatt ZH;2,4,5,6,28,7,9,10,19,14,17,18,20,39,23,24,25
9304;8172;Niederglatt ZH;34,6,28,17,39,25,27,26
24187;8172;Niederglatt ZH;9,25
24189;8172;Niederglatt ZH;25
29855;8172;Niederglatt ZH;5,28,37,17,30,20,29
35235;8172;Niederglatt ZH;9
39704;8172;Niederglatt ZH;5,20
43803;8172;Niederglatt ZH;5,20
45321;8172;Niederglatt ZH;20
5118;8173;Neerach;2,4,6,28,7,9,10,19,14,17,18,39,21,24,25
6030;8173;Neerach;9
22387;8173;Neerach;5,20
28942;8173;Neerach;5,20
39702;8173;Neerach;5,20
5179;8174;Stadel b. Niederglatt;2,4,35,6,28,9,10,11,19,14,17,3,20,39,21,23,24,25
20261;8174;Stadel b. Niederglatt;5,20
1571;8180;Bülach;4,9,24,25
4519;8180;Bülach;4,9,24,25
4523;8180;Bülach;4,9,24,25
4527;8180;Bülach;4,9,24
5778;8180;Bülach;11
5780;8180;Bülach;4,9,24,25
5781;8180;Bülach;2,10
5784;8180;Bülach;4,9,24,25
5785;8180;Bülach;4,9,24,25
17260;8180;Bülach;5,20
17262;8180;Bülach;5,20
17268;8180;Bülach;5,20
18185;8180;Bülach;20
19034;8180;Bülach;20
19268;8180;Bülach;20
20435;8180;Bülach;5,20
21464;8180;Bülach;20
28412;8180;Bülach;5,20
28413;8180;Bülach;5,20
33097;8180;Bülach;35,5,17,20,22
39054;8180;Bülach;5,20
39639;8180;Bülach;5,20
43367;8180;Bülach;5,20
43687;8180;Bülach;5,20
43688;8180;Bülach;5,20
43910;8180;Bülach;5,20
44124;8180;Bülach;5,20
45260;8180;Bülach;20
46426;8180;Bülach;35,5,6,28,17,20
47721;8180;Bülach;5,34,28,19,37,17,30,20,29
47786;8180;Bülach;5,34,28,19,37,17,30,20,29
2289;8181;Höri;2,4,5,6,28,9,10,19,14,17,18,3,20,39,21,23,24,25
4547;8181;Höri;4,5,9,3,24
16706;8181;Höri;5,20
17574;8181;Höri;5,20
45263;8181;Höri;20
2284;8182;Hochfelden;2,4,35,5,34,6,28,9,10,14,17,18,3,21,23,24,27,26
4545;8182;Hochfelden;9
16705;8182;Hochfelden;5,20
23061;8182;Hochfelden;20
1331;8184;Bachenbülach;1,2,4,35,5,34,6,28,9,10,19,14,15,17,18,3,20,39,21,23,24,25,27,26
5786;8184;Bachenbülach;9
5787;8184;Bachenbülach;4,9,24
5788;8184;Bachenbülach;4,24
5789;8184;Bachenbülach;9
17266;8184;Bachenbülach;5,20
29856;8184;Bachenbülach;5,28,37,17,30,20,25,29
32005;8184;Bachenbülach;2,35,5,6,28,14,17,20,22,27,26
36189;8184;Bachenbülach;4,5,20
41562;8184;Bachenbülach;5,6,28,37,17,30,20
43460;8184;Bachenbülach;5,20
5208;8185;Winkel;2,4,8,9,10,14,18,24,25
17256;8185;Winkel;5,20
26787;8185;Winkel;4,9,24
5200;8187;Weiach;10,15,18
6056;8187;Weiach;2
6057;8187;Weiach;4,8,9,24
17246;8187;Weiach;5,20
17512;8187;Weiach;5,20
43370;8187;Weiach;5,20
2119;8192;Glattfelden;2,4,35,5,6,28,7,9,10,19,14,17,18,20,39,23,24
4544;8192;Zweidlen;9
5799;8192;Glattfelden;9,25
23756;8192;Glattfelden;25
29859;8192;Glattfelden;5,28,37,17,30,20,29
1903;8193;Eglisau;2,4,5,6,28,9,10,19,14,17,18,3,20,39,25
18912;8193;Eglisau;20
20204;8193;Eglisau;20
23647;8193;Eglisau;25
26770;8193;Eglisau;4,9,24,25
28450;8193;Eglisau;5,20
39174;8193;Eglisau;5,20
39818;8193;Eglisau;20
43833;8193;Eglisau;5,20
45242;8193;Eglisau;20
47738;8193;Eglisau;5,34,19,37,17,30,20,29
5087;8194;Hüntwangen;1,2,4,5,6,28,7,9,10,19,14,17,18,3,20,24,25
18623;8194;Hüntwangen;5,20
33123;8194;Hüntwangen;35,5,17,20,22
35329;8194;Hüntwangen;5,28,37,17,30,20,25,29
17163;8195;Wasterkingen;5,20
26785;8195;Wasterkingen;4,9,24
26786;8195;Wasterkingen;2,10,19,18,25
5205;8196;Wil ZH;2,4,8,9,19,24
6003;8196;Wil ZH;1,2,10,11,21
23225;8196;Wil ZH;5,20
5146;8197;Rafz;2,4,8,9,10,14,18,3,24,25
17077;8197;Rafz;5,20
23124;8197;Rafz;20
5166;8200;Schaffhausen;2,4,9,24
5924;8200;Schaffhausen;2,4,9,24
5925;8200;Schaffhausen;2,4,9,24
5926;8200;Schaffhausen;2,4,9,13,24
5927;8200;Schaffhausen;2,4,9,24
5928;8200;Schaffhausen;9,24
5929;8200;Schaffhausen;2,4,9,13,14,24
5930;8200;Schaffhausen;2,4,9,24
5931;8200;Schaffhausen;2,4,9,24
5932;8200;Schaffhausen;2,4,9,13,24
5933;8200;Schaffhausen;2,4,9,24
5934;8200;Schaffhausen;2,4,9,24
5935;8200;Schaffhausen;2,4,9,24
5936;8200;Schaffhausen;2,4,9,24
5937;8200;Schaffhausen;2,4,9,24
5938;8200;Schaffhausen;2,4,9,24
5939;8200;Schaffhausen;2,4,9,24
5940;8200;Schaffhausen;2,4,9,24
9280;8200;Schaffhausen;1,2,4,35,5,31,34,6,28,7,8,9,10,11,12,13,19,14,15,16,17,18,3,30,20,39,21,22,23,24,25,27,26,40
18248;8200;Schaffhausen;20
18572;8200;Schaffhausen;5,20,25
19235;8200;Schaffhausen;20
19439;8200;Schaffhausen;20
20279;8200;Schaffhausen;20
22575;8200;Schaffhausen;20
27631;8200;Schaffhausen;2,4,9,24
27632;8200;Schaffhausen;2,4,9,24
27634;8200;Schaffhausen;4,9,24
27635;8200;Schaffhausen;2,4,9,24
28641;8200;Schaffhausen;5,20
28642;8200;Schaffhausen;5,20
28643;8200;Schaffhausen;5,20
28644;8200;Schaffhausen;5,20
29864;8200;Schaffhausen;5,28,37,17,30,20,25,29
30019;8200;Schaffhausen;5,28,37,17,30,20,29
30020;8200;Schaffhausen;5,28,37,17,30,20,29
30021;8200;Schaffhausen;5,28,37,17,30,20,25,29
31606;8200;Schaffhausen;2,4,9,24
32006;8200;Schaffhausen;2,35,5,6,28,14,17,20,22,27,26
39202;8200;Schaffhausen;5,20
43645;8200;Schaffhausen;5,20
45285;8200;Schaffhausen;20
45316;8200;Schaffhausen;20
47617;8200;Schaffhausen;5,34,19,37,17,30,20,29
47639;8200;Schaffhausen;5,34,28,19,37,17,30,20,29
43648;8201;Schaffhausen;5,20
43822;8201;Schaffhausen;5,20
45322;8201;Schaffhausen;20
47609;8203;Schaffhausen;5,34,19,37,17,30,20,29
8907;8207;Schaffhausen;1,2,4,35,5,34,6,28,7,9,11,13,19,14,17,18,3,20,39,21,22,23,25,27,26
18541;8207;Schaffhausen;5,20
20383;8207;Schaffhausen;5,20
21809;8207;Schaffhausen;20
27633;8207;Schaffhausen;2,4,9,24,25
30022;8207;Schaffhausen;5,28,37,17,30,20,29
33153;8207;Schaffhausen;35,5,6,28,17,20
41548;8207;Schaffhausen;5,6,28,37,17,30,20
43646;8207;Schaffhausen;5,20
43647;8207;Schaffhausen;5,20
45251;8207;Schaffhausen;20
45293;8207;Schaffhausen;20
45314;8207;Schaffhausen;20
47643;8207;Schaffhausen;5,34,28,19,37,17,30,20,29
6091;8212;Nohl;4,9,24
8994;8212;Neuhausen am Rheinfall;4,35,5,34,6,28,8,38,9,19,37,16,17,18,3,30,20,39,23,24,26
16731;8212;Neuhausen am Rheinfall;20
17239;8212;Neuhausen am Rheinfall;20
17639;8212;Neuhausen am Rheinfall;20
19047;8212;Neuhausen am Rheinfall;20
19136;8212;Neuhausen am Rheinfall;20
19430;8212;Neuhausen am Rheinfall;20
20419;8212;Neuhausen am Rheinfall 1;20
27624;8212;Neuhausen am Rheinfall;2,13,14,18
27625;8212;Neuhausen am Rheinfall;2,4,9,24,25
27626;8212;Neuhausen am Rheinfall;4,9,24,25
27627;8212;Neuhausen am Rheinfall;2,4,9,24,25
27628;8212;Neuhausen am Rheinfall;2,4,9,24,25
27629;8212;Neuhausen am Rheinfall;2,4,9,24,25
28588;8212;Neuhausen am Rheinfall;5,20
29861;8212;Neuhausen am Rheinfall;5,28,37,17,30,20,29
29862;8212;Neuhausen am Rheinfall;5,28,37,17,30,20,25,29
35497;8212;Neuhausen am Rheinfall;1,2,4,35,5,34,6,28,9,11,12,13,14,17,18,3,20,21,22,23,24,27,26
43461;8212;Neuhausen;5,20
44083;8212;Neuhausen;5,20
45225;8212;Neuhausen am Rheinfall;20
45280;8212;Neuhausen;20
45296;8212;Neuhausen;20
45626;8212;Neuhausen am Rheinfall;20
45703;8212;Neuhausen;20
19010;8213;Neunkirch;20
27619;8213;Neunkirch;4,9,24,25
27620;8213;Neunkirch;2,4,9,18,24
29809;8213;Neunkirch;5,28,37,17,30,20,25,29
47624;8213;Neunkirch;5,34,19,37,17,30,20,29
25472;8214;Gächlingen;25
25813;8214;Gächlingen;2,4,9,11,13,14,18,24,25
39665;8214;Gächlingen;5,20
